
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
ane	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	_
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
muier	muier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ostur	ostor	NOMcom	NOMB.=s|GENRE=m|CAS=r

cent	cent	PROcar	NOMB.=p|GENRE=m|CAS=n
mile	mil1	PROcar	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
commenceür	comencëor	NOMcom	NOMB.=p|GENRE=m|CAS=n

e	et	CONcoo	_
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	_
dei	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
estre	estre1	VERinf	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=n
fereür	ferëor	NOMcom	NOMB.=s|GENRE=m|CAS=n

jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
en	en1	PRE	_
fiu	fief	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
urent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
anceür	ancessor	NOMcom	NOMB.=p|GENRE=m|CAS=n

sur	sor2	PRE	_
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
cum	come1	CONsub	_
flur	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=n

fauve	fauve	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ne	ne2	CONcoo	_
gris	gris	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
einz	ainz	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	_
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
colur	color	NOMcom	NOMB.=s|GENRE=f|CAS=r

nient	nïent	ADVgen	DEGRE=-
menur	menor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
de	de	PRE	_
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
einz	ainz	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
poi	poi	NOMcom	NOMB.=s|GENRE=m|CAS=n
grenur	graignor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=c

quant	cant1	CONsub	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
verrez	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
gent	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r
juster	joster	VERinf	_
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
lur	lor2	PROpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r

n	ne1	ADVneg	_
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
pas	pas	ADVneg	_
sein	sain	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
n	ne1	ADVneg	_
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tant	tant	ADVgen	DEGRE=-
de	de	PRE	_
paür	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r

se	se	CONsub	_
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
turne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
dolur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r

ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
mut	mout	ADVgen	DEGRE=-
en	en2	PROadv	_
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
irrur	iror	NOMcom	NOMB.=s|GENRE=f|CAS=r

ferir	ferir	VERinf	_
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
volt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mais1	CONcoo	_
les	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naimes	naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	_
curt	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
pur	por2	PRE	_
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
creatur	crïator	NOMcom	NOMB.=s|GENRE=m|CAS=r

ja	ja	ADVgen	DEGRE=-
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
turnerunt	torner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
a	a3	PRE	_
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
tut	tot	DETind	NOMB.=p|GENRE=m|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
plusur	plusor	NOMcom	NOMB.=p|GENRE=m|CAS=n

dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereir	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ment	mentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lecheür	lechëor	NOMcom	NOMB.=s|GENRE=m|CAS=n

di	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
tun	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
sanz	sans	PRE	_
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
contreditur	contreditor	NOMcom	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
ainz	ainz	ADVgen	DEGRE=-
quatre	catre	DETcar	NOMB.=p|GENRE=m|CAS=r
meis	mois	NOMcom	NOMB.=p|GENRE=m|CAS=r
n	ne1	ADVneg	_
i	i2	PROadv	_
avrat	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
d	de	PRE	_
icest	icest	DETdem	NOMB.=s|GENRE=m|CAS=r
jur	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r

en	en1	PRE	_
aspremunt	aspremont	NOMpro	NOMB.=s|GENRE=m|CAS=r
porterai	porter	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
orreflur	oriflor	NOMcom	NOMB.=s|GENRE=f|CAS=r

tant	tant	ADVgen	DEGRE=-
cumme	come1	CONsub	_
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
save	sauver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
min	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r

n	ne1	ADVneg	_
averai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ja	ja	ADVgen	DEGRE=-
terrïen	terrïen	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r

balam	balan	NOMpro	NOMB.=s|GENRE=m|CAS=n
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu	que4	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
enpensé	empenser	VERppe	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ferist	ferir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
se	se	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	_
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
osté	oster2	VERppe	NOMB.=s|GENRE=m|CAS=n

des	des2	PRE	_
ore	or4	ADVgen	DEGRE=-
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cum	come1	CONsub	_
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
menbré	membré2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

de	de	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
message	message1	NOMcom	NOMB.=s|GENRE=m|CAS=r
quanque	cantque	PROadv	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
celé	celer1	VERppe	NOMB.=s|GENRE=m|CAS=r

rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Karles	charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
entent	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mandé	mander	VERppe	NOMB.=s|GENRE=n|CAS=r

par	par	PRE	_
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
orras	öir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
ki	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
cumandé	comander	VERppe	NOMB.=s|GENRE=m|CAS=n

pur	<unknown>	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
treü	trëu	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	_
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
porté	porter	VERppe	NOMB.=s|GENRE=m|CAS=r

va	aller	VERcjg	MODE=imp|PERS.=2|NOMB.=s
tost	tost1	ADVgen	DEGRE=-
a	a3	PRE	_
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
que	que4	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
trestrunné	trestorner	VERppe	NOMB.=s|GENRE=m|CAS=n

fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
humage	omage	NOMcom	NOMB.=s|GENRE=m|CAS=r
veant	vëoir	VERppa	NOMB.=x|GENRE=x|CAS=x
tut	tot	DETind	NOMB.=s|GENRE=m|CAS=r
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
barné	barné	NOMcom	NOMB.=s|GENRE=m|CAS=r

si	se	CONsub	_
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faiz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
a	a3	PRE	_
malur	malëure	NOMcom	NOMB.=s|GENRE=f|CAS=r
fus	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
né	naistre	VERppe	NOMB.=s|GENRE=m|CAS=n

ne	ne1	ADVneg	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
lerra	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ne	ne2	CONcoo	_
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	_
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r

ne	ne2	CONcoo	_
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	_
tur	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	_
plein	plain	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	_
fermeté	fermeté	NOMcom	NOMB.=s|GENRE=f|CAS=r

korune	corone	NOMcom	NOMB.=s|GENRE=f|CAS=r
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chif	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	_
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
digneté	dignité	NOMcom	NOMB.=s|GENRE=f|CAS=r

n	ne1	ADVneg	_
i	i2	PROadv	_
averat	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	_
tun	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
linage	lignage	NOMcom	NOMB.=s|GENRE=m|CAS=r
né	<unknown>	VERppe	NOMB.=s|GENRE=m|CAS=r

que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ateindre	ateindre	VERinf	_
en	en1	PRE	_
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cristïenté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r

que	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	_
un	un	PROind	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
membre	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne1	ADVneg	_
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
deshonoré	desonorer	VERppe	NOMB.=s|GENRE=m|CAS=n

u	o3	CONcoo	_
puig	poing	NOMcom	NOMB.=s|GENRE=m|CAS=r
cope	coper	VERppe	NOMB.=s|GENRE=m|CAS=r

u	o3	CONcoo	_
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
mex	mieus	NOMcom	NOMB.=s|GENRE=m|CAS=r
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
furches	forche	NOMcom	NOMB.=p|GENRE=f|CAS=r
encroé	escrïer	VERppe	NOMB.=s|GENRE=m|CAS=n

puis	puis	ADVgen	DEGRE=-
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
cum	come1	CONsub	_
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	_
pensé	pensé	NOMcom	NOMB.=s|GENRE=m|CAS=r

ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
prime	prim	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
barbe	barbe	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
en	en1	PRE	_
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
chierté	chierté	NOMcom	NOMB.=s|GENRE=f|CAS=r

a	a3	PRE	_
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
manire	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	_
runcin	roncin	NOMcom	NOMB.=s|GENRE=m|CAS=r
escurté	escorter	VERppe	NOMB.=s|GENRE=m|CAS=r

te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
recopé	recouper	VERppe	NOMB.=s|GENRE=f|CAS=n
e	et	CONcoo	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
peil	poil	NOMcom	NOMB.=s|GENRE=m|CAS=n
trunsuné	tronçoner	VERppe	NOMB.=s|GENRE=m|CAS=n

ne	ne1	ADVneg	_
avras	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
pel	poil	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pelé	peler2	VERppe	NOMB.=s|GENRE=m|CAS=n

e	et	CONcoo	_
puis	puis	ADVgen	DEGRE=-
seras	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
a	a3	PRE	_
runcin	roncin	NOMcom	NOMB.=s|GENRE=m|CAS=r
traïné	träiner	VERppe	NOMB.=s|GENRE=m|CAS=n

tant	tant	ADVgen	DEGRE=-
cum	come1	CONsub	_
ore	or4	ADVgen	DEGRE=-
dure	durer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tute	tot	DETind	NOMB.=s|GENRE=f|CAS=n
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n
pöesté	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=n

unques	onque	ADVgen	DEGRE=-
puis	puis	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ore	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=i
adam	adam	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
furmé	former	VERppe	NOMB.=s|GENRE=m|CAS=n

e	et	CONcoo	_
tut	tot	DETind	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
munt	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
abanduné	abandoner	VERppe	NOMB.=s|GENRE=m|CAS=n

ne	ne1	ADVneg	_
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
vilement	vilment	ADVgen	DEGRE=-
demené	demener	VERppe	NOMB.=s|GENRE=m|CAS=n

itel	itel	PROind	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	_
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sené	sené2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
corocier	corrocier	VERinf	_
ne	ne1	ADVneg	_
saés	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
si	si	ADVgen	DEGRE=-
osé	oser	VERppe	NOMB.=s|GENRE=m|CAS=n

num	non	ADVneg	_
ferras	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	_
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
pas	pas	ADVneg	_
a	a3	PRE	_
co	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
mudlé	moller	VERppe	NOMB.=s|GENRE=m|CAS=n

jombles	juene	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
si	si	ADVgen	DEGRE=-
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
poi	poi	PROind	NOMB.=s|GENRE=n|CAS=r
enduré	endurer	VERppe	NOMB.=s|GENRE=n|CAS=r

n	ne1	ADVneg	_
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
mestir	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
fors	fors1	PRE	_
d	de	PRE	_
estre	estre1	VERinf	_
encurtiné	encortiner	VERppe	NOMB.=s|GENRE=m|CAS=n

en	en1	PRE	_
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
chambres	chambre1	NOMcom	NOMB.=p|GENRE=m|CAS=r
seignié	seignier	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	_
ventusé	ventoser	VERppe	NOMB.=s|GENRE=m|CAS=n

sovent	sovent	ADVgen	DEGRE=-
baingnié	baignier	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	_
chuchié	couchier	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	_
levé	lever	VERppe	NOMB.=s|GENRE=m|CAS=n

ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
afier	aferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
hume	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	_
jombe	juene	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ee	aé	NOMcom	NOMB.=s|GENRE=m|CAS=r

deheit	dehé	NOMcom	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
paleis	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
maté	mater	VERppe	NOMB.=s|GENRE=m|CAS=r

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	_
tant	tant	DETind	NOMB.=p|GENRE=m|CAS=r
regnes	regne	NOMcom	NOMB.=p|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
clamé	clamer	VERppe	NOMB.=s|GENRE=m|CAS=n

puise	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	_
de	de	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
juté	jeter	VERppe	NOMB.=s|GENRE=m|CAS=n

recreant	recroire	VERppa	NOMB.=s|GENRE=m|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s|DEGRE=-
jol	je+il	PROper.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|DEGRE=-
de	de	PRE	_
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r

par	par	PRE	_
tei	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
sarazins	sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	_
vilté	vilté	NOMcom	NOMB.=s|GENRE=f|CAS=r
charun	chëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p

n	ne1	ADVneg	_
averunt	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
vers	vers2	PRE	_
qui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
mustrer	mostrer	VERinf	_
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
freté	ferté	NOMcom	NOMB.=s|GENRE=m|CAS=r

mut	mout	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
hunte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	_
tun	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
eé	aé	NOMcom	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
siscle	siecle	NOMcom	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	_
